title|url|category|S_Label
1800 ஊழியர்களை திடீரென வெளியேற்றிய மைக்ரோசாப்ட் நிறுவனம்! என்ன காரணம்?|https://www.puthiyathalaimurai.com/business/microsoft-suddenly-dismissed-1800-employees--what-is-the-reason-|வணிகம்|Negative
தோனி, ரிஹானா, சச்சின், மார்க்... பிரபலங்கள் அணிவகுத்த அனந்த் அம்பானியின் கல்யாண பெருவிழா..!|https://www.puthiyathalaimurai.com/lifestyle/sachin-dhoni-mark-zuckerberg-all-celebrities-present-in-anant-ambani-pre-wedding-event|லைஃப்ஸ்டைல்|Neutral
ரூ. 1.22 லட்சத்தில் அறிமுகமானது 2025 ஆண்டிற்கான புதிய ஹோண்டா SP160...|https://www.puthiyathalaimurai.com/motor/honda-launched-new-2025-sp160-bike|மோட்டார்|Neutral
கொத்தமல்லி விலை கடும் வீழ்ச்சி: விவசாயிகள் கவலை|https://www.puthiyathalaimurai.com/agriculture/coriander-rates-fall|விவசாயம்|Negative
அறிமுகமானது புதிய Electric G-Class Mercedes Benz..!|https://www.puthiyathalaimurai.com/motor/car/new-electric-g-class-mercedes-benz-g580-launched|கார்|Positive
’பணிபாதுகாப்பு உத்தரவாதம்’ - தொழிற்சங்க கோரிக்கைக்கு ஃபோர்ட் நிர்வாகம் மீண்டும் மறுப்பு|https://www.puthiyathalaimurai.com/business/ford-management-rejects-union-demand-on-job-safety-guarantee|வணிகம்|Negative
"பெங்களூரு | ரூ.10 கோடி மதிப்புள்ள போதைப் பொருள் பறிமுதல் - நைஜீரிய இளம்பெண் கைது"|https://www.puthiyathalaimurai.com/crime/bengaluru-drugs-worth-rs-10-crore-seized-nigerian-woman-arrested|குற்றம்|Negative
"தொடரும் சம்பவங்கள் | சல்மான் கான் வீட்டிற்குள் நுழைய முயன்ற பெண் கைது!"|https://www.puthiyathalaimurai.com/cinema/security-scare-at-salman-khans-mumbai-house-women-arrested|சினிமா|Neutral
ஃபவுன்டெயினை டிஷ் வாஷாக மாற்றிய விருந்தாளிகள்.. வைரல் வீடியோவும் நெட்டிசன்ஸின் பதிலடியும்|https://www.puthiyathalaimurai.com/trending/viral-video-of-wedding-guest-wash-their-plates-in-fountain-netizens-slams|டிரெண்டிங்|Neutral
"Superman Review |நல்லா இருக்கேப்பா இது..!"|https://www.puthiyathalaimurai.com/cinema/movie-review/superman-reboot-review-james-gunn-delivers-a-modern-classic|திரை விமர்சனம்|Positive
தேனீ இனத்தைப் பாதுகாக்க விழிப்புணர்வு கருத்தரங்கு|https://www.puthiyathalaimurai.com/agriculture/awareness-seminar-to-protect-the-bee-species|விவசாயம்|Neutral
திவ்யதேசம் - 6: நம்மாழ்வார் பாடிய அப்பக்கூடத்தான் ஸ்தலத்தின் புராணக் கதை|https://www.puthiyathalaimurai.com/spiritual/temples/appakudathan-renganathar|கோயில்கள்|Neutral
'விழுவது போல் கொஞ்சம் விழுந்து’ உச்சம் தொட்ட தங்கத்தின் அமெரிக்க டாலர் மதிப்பு - நாளை எதிரொலிக்குமா?|https://www.puthiyathalaimurai.com/business/gold/gold-price-hits-record-high-surpassing-3200-american-dollar|தங்கம்|Neutral
"இந்தியா அளவில் அம்பானி மகன் To தமிழக அளவில் வேல ராமமூர்த்தி பேத்தி| கவனம்பெற்ற பிரமாண்ட திருமணங்கள்!"|https://www.puthiyathalaimurai.com/trending/from-mukesh-ambani-son-to-writer-vela-ramamoorthy-granddaughter-wedding-functions|டிரெண்டிங்|Neutral
புதிய தலைமுறை Live Updates - August 08, 2023|https://www.puthiyathalaimurai.com/trending/live-updates/live-updates-august-08-2023|live updates|Neutral
”கிங்டம் படத்தை எடுக்கலனா எந்தப் படமும் ஓடாது” - சீமான் பேட்டி!|https://www.puthiyathalaimurai.com/tamilnadu/kingdom-movie-will-not-run-in-theaters-within-2-days-seeman-interview|தமிழ்நாடு|Neutral
"சென்னை | யானை தந்தங்களை விற்க முயற்சி - அடகு கடை உரிமையாளர் உட்பட 7 பேர் கைது"|https://www.puthiyathalaimurai.com/crime/chennai-attempt-to-sell-elephant-ivory-7-arrested|குற்றம்|Negative
இயக்குநர் வேலு பிரபாகரன் காலமானார்!|https://www.puthiyathalaimurai.com/cinema/director-velu-prabhakaran-passes-away|சினிமா|Negative
புதிய தலைமுறை Live Updates - May 10, 2025|https://www.puthiyathalaimurai.com/trending/live-updates/live-updates-may-10-2025|live updates|Neutral
"சக்கர வியூகம் 7 | ஷேக் அமானுல்லா"|https://www.puthiyathalaimurai.com/lifestyle/literature/chakkara-viyugam-episode-7|இலக்கியம்|Neutral
"மேக்கப்-க்கு ஒன்றரை மணிநேரம், கலைக்க ஒரு மணிநேரம் - காந்தாரா அனுபவம் சொன்ன சம்பத் ராம் | Sampath Ram"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/sampath-ram-shares-his-experience-of-kantara|கோலிவுட் செய்திகள்|Neutral
நெல்லுக்கான ஆதார விலையை உயர்த்தி வழங்க அரசுக்கு விவசாயிகள் கோரிக்கை|https://www.puthiyathalaimurai.com/agriculture/farmers-demand-increase-in-support-price-for-paddy|விவசாயம்|Neutral
ஆசியக்கோப்பையில் அறிமுகமாகும் ஓமன்.. பலம், பலவீனம் என்ன?|https://www.puthiyathalaimurai.com/sports/cricket/asia-cup-2025-oman-cricket-team-spring-a-surprise-in-group-a|கிரிக்கெட்|Neutral
இரண்டு நாள்களில் ரூ.1000 உயர்வு... மீண்டும் மேல்நோக்கி செல்கிறதா தங்கம்..?|https://www.puthiyathalaimurai.com/business/gold/what-caused-the-gold-price-to-rise-again|தங்கம்|Neutral
"ஹர்தீப் சிங் நிஜ்ஜார் கொலை விவகாரம் | கனடா வெளியிட்ட அறிக்கை.. பொய்யானது குற்றச்சாட்டு!"|https://www.puthiyathalaimurai.com/world/canada-report-on-khalistani-terrorist-hardeep-nijjar-murder|உலகம்|Negative
தமிழ் புத்தாண்டுக்கு பின்னால் இவ்வளவு ஆன்மிக விஷயங்கள் இருக்கிறதா? கொண்டாடும் முன்பு இதை படிக்கலாமே!|https://www.puthiyathalaimurai.com/spiritual/temples/spirituality-storied-behind-tamil-new-year|கோயில்கள்|Neutral
மத்திய பட்ஜெட் 2025 - 2026 நிதியமைச்சர் உரை: சில சுவாரஸ்ய நிகழ்வுகள்!|https://www.puthiyathalaimurai.com/business/budget-2025/union-budget-2025-to-2026-intersting-things|பட்ஜெட் 2025|Positive
கலங்கடிக்கும் கொரோனா 2-வது அலை: இ.எம்.ஐ செலுத்த முடியாமல் தவிக்கும் மக்கள்|https://www.puthiyathalaimurai.com/business/people-are-suffering-to-pay-emi-in-corona-2nd-wave|வணிகம்|Negative
"‘ஊனே உயிரே..!’ காதலர் தின சிறப்புப் பகுதி | ”இக்கால காதலும்.. மனித உணர்வுகளும்..” - கவிஞர் வெய்யில்!"|https://www.puthiyathalaimurai.com/features/valentines-day-special-interview-poet-veyyil|சிறப்புக் களம்|Positive
